DataSource,Eruption,Na2O_wt ,SiO2_wt ,CaO_wt   ,K2O_wt    ,Al2O3_wt  ,MgO_wt ,FeO_wt,BaO_wt,TiO2_wt ,SrO_wt,Total_wt
Curryetal2021a,SnowshoeMountainTuff,5.15,55.84,10.3,0.3179,28.22,NA,0.2907,NA,NA,NA,100.1189
Curryetal2021a,SnowshoeMountainTuff,6.27,59.38,7.65,0.5867,25.85,NA,0.2787,NA,NA,NA,100.0265
Curryetal2021a,SnowshoeMountainTuff,7.16,60.26,6.74,0.5089,25.11,NA,0.2785,NA,NA,NA,100.0648
Curryetal2021a,SnowshoeMountainTuff,4.34,53.55,12,0.2138,29.78,NA,0.2825,NA,NA,NA,100.1733
Curryetal2021a,SnowshoeMountainTuff,6.88,59.9,7.02,0.5977,25.44,NA,0.2997,NA,NA,NA,100.1437
Curryetal2021a,SnowshoeMountainTuff,4.65,54.76,11.24,0.2405,28.88,NA,0.2297,NA,NA,NA,100.003
Curryetal2021a,SnowshoeMountainTuff,7.17,60.53,6.62,0.5059,24.81,NA,0.23,NA,NA,NA,99.8709
Curryetal2021a,SnowshoeMountainTuff,7.06,59.91,6.86,0.5981,25.23,NA,0.285,NA,NA,NA,99.9432
Curryetal2021a,SnowshoeMountainTuff,6.95,59.85,7.1,0.5232,25.24,NA,0.3496,NA,NA,NA,100.0148
Curryetal2021a,SnowshoeMountainTuff,6.74,60.23,6.96,0.6792,25.01,NA,0.2687,NA,NA,NA,99.888
Curryetal2021a,SnowshoeMountainTuff,6.54,59.76,7.33,0.6066,25.42,NA,0.2933,NA,NA,NA,99.9499
Curryetal2021a,SnowshoeMountainTuff,6.96,60.51,6.57,0.6695,24.89,NA,0.24,NA,NA,NA,99.8584
Curryetal2021a,SnowshoeMountainTuff,7.09,60.26,6.86,0.497,25.08,NA,0.3194,NA,NA,NA,100.1098
Curryetal2021a,SnowshoeMountainTuff,6.08,59.36,7.55,1.27,25.49,NA,0.2935,NA,NA,NA,100.1425
Curryetal2021a,SnowshoeMountainTuff,5.04,55.6,10.64,0.2971,28.82,NA,0.237,NA,NA,NA,100.6352
Curryetal2021a,SnowshoeMountainTuff,6.63,59.4,7.55,0.5758,26,NA,0.2537,NA,NA,NA,100.4098
Curryetal2021a,SnowshoeMountainTuff,6.91,60.66,6.71,0.6845,24.88,NA,0.265,NA,NA,NA,100.1094
Curryetal2021a,SnowshoeMountainTuff,7,60.34,6.68,0.5586,25.3,NA,0.2531,NA,NA,NA,100.1421
Sliwinskietal2017,MasonicParkTuff,6.68,59.58,7.68,0.8172,25.56,0.0037,0.3137,0.0973,NA,0.1534,100.88
Sliwinskietal2017,MasonicParkTuff,6.42,58.33,8.23,0.7935,26.23,0.0213,0.3271,0.0065,NA,0.1511,100.5
Sliwinskietal2017,MasonicParkTuff,6.71,57.95,7.21,0.8288,25.08,0.0165,0.2877,0.0541,NA,0.161,98.3
Sliwinskietal2017,MasonicParkTuff,6.78,59.14,7.74,0.8124,25.87,0.0139,0.2968,0.0293,NA,0.1659,100.85
Sliwinskietal2017,MasonicParkTuff,6.72,59.22,7.51,0.8079,25.39,0.0227,0.2785,0.0648,NA,0.1809,100.2
Sliwinskietal2017,MasonicParkTuff,6.6,58.77,7.69,0.7883,25.64,0.0172,0.2783,0.0567,NA,0.1489,99.98
Sliwinskietal2017,MasonicParkTuff,6.78,58.91,7.6,0.8094,25.58,0.0194,0.2782,0.0227,NA,0.151,100.16
Sliwinskietal2017,MasonicParkTuff,6.63,59.02,7.7,0.8733,25.52,0.0004,0.278,0.0406,NA,0.1528,100.21
Sliwinskietal2017,MasonicParkTuff,6.85,59.4,7.68,0.8785,25.58,0.0157,0.2899,0.0829,NA,0.1814,100.96
Sliwinskietal2017,MasonicParkTuff,6.78,59.09,7.46,0.8447,25.58,0.0079,0.2572,0.1024,NA,0.1595,100.28
Sliwinskietal2017,MasonicParkTuff,6.96,59.14,7.38,0.8929,25.66,0.0026,0.2728,0.1268,NA,0.1694,100.61
Sliwinskietal2017,MasonicParkTuff,6.82,58.79,7.28,0.938,25.62,0.0146,0.2602,0.0536,NA,0.1706,99.95
Sliwinskietal2017,MasonicParkTuff,6.83,59.18,7.26,0.8766,25.55,0.0082,0.2817,0.065,NA,0.1542,100.2
Sliwinskietal2017,MasonicParkTuff,6.57,58.92,7.67,0.882,25.63,0.0183,0.2992,0.065,NA,0.1671,100.22
Sliwinskietal2017,MasonicParkTuff,6.6,58.58,7.78,0.8941,25.8,0.015,0.2844,0.0602,NA,0.147,100.16
Sliwinskietal2017,MasonicParkTuff,6.9,59.75,7.14,0.9658,25.33,0.0068,0.282,0.057,NA,0.1427,100.57
Sliwinskietal2017,MasonicParkTuff,6.56,47.83,6.95,0.7638,23.52,0.0158,0.2969,0.0163,NA,0.1561,86.1
Sliwinskietal2017,MasonicParkTuff,6.75,59.04,7.64,0.7794,25.52,0.018,0.2917,0.0895,NA,0.1381,100.27
Sliwinskietal2017,MasonicParkTuff,6.55,57.93,7.92,0.8359,26.04,0.0247,0.3088,0.0244,NA,0.1656,99.8
Sliwinskietal2017,MasonicParkTuff,6.63,58.18,7.95,0.8228,25.8,0.0296,0.2878,0.0081,NA,0.1786,99.88
Sliwinskietal2017,MasonicParkTuff,6.71,59,7.28,0.8801,25.45,0.0082,0.3381,0.0732,NA,0.181,99.91
Sliwinskietal2017,MasonicParkTuff,6.05,56.38,8.93,0.6781,26.7,0.0071,0.3581,0.0505,NA,0.1408,99.3
Sliwinskietal2017,MasonicParkTuff,6.33,57.4,8.61,0.6919,26.6,0.012,0.3586,0,NA,0.1788,100.18
Sliwinskietal2017,MasonicParkTuff,6.35,57.3,8.46,0.6753,26.46,0.0109,0.3508,0.0472,NA,0.1403,99.79
Sliwinskietal2017,MasonicParkTuff,6.57,57.95,7.84,0.7315,25.98,0.0022,0.3176,0.057,NA,0.1698,99.63
Sliwinskietal2017,MasonicParkTuff,7.78,58.3,5.21,0.5412,22.67,0.1575,0.3295,0.0536,NA,0.0739,95.11
Sliwinskietal2017,MasonicParkTuff,7.01,60.18,7.18,0.9274,25.38,0.0131,0.2705,0.0649,NA,0.1585,101.18
Sliwinskietal2017,MasonicParkTuff,6.14,57.56,8.8,0.5858,26.52,0.0041,0.3382,0.0097,NA,0.1709,100.13
Sliwinskietal2017,MasonicParkTuff,6.84,60.13,7.13,0.9757,25.45,0.0131,0.3066,0.081,NA,0.1349,101.06
Sliwinskietal2017,MasonicParkTuff,6.02,57.45,9.34,0.5954,26.99,0,0.3278,0.0438,NA,0.1488,100.91
Sliwinskietal2017,MasonicParkTuff,5.83,57.05,9.37,0.6141,27.23,0.0295,0.2743,0.0212,NA,0.1553,100.58
Sliwinskietal2017,MasonicParkTuff,6.49,59.37,7.9,0.851,25.77,0.0116,0.31,0.0681,NA,0.1751,100.94
Sliwinskietal2017,MasonicParkTuff,6.98,61.35,6.68,1.1422,25,0.0019,0.2994,0.0909,NA,0.1719,101.7
Sliwinskietal2017,MasonicParkTuff,6.58,59.5,7.17,0.9156,25.08,0.0135,0.2968,0.0536,NA,0.161,99.77
Sliwinskietal2017,MasonicParkTuff,6.74,58.26,7.7,0.8556,25.41,0.0143,0.2888,0.0472,NA,0.1662,99.48
Sliwinskietal2017,MasonicParkTuff,6.56,58.25,7.47,0.8155,25.19,0.0296,0.2906,0.1059,NA,0.1453,98.86
Sliwinskietal2017,MasonicParkTuff,6.53,58.14,7.89,0.8298,25.62,0.0038,0.3199,0.0407,NA,0.2023,99.57
Sliwinskietal2017,MasonicParkTuff,6.53,58.25,7.84,0.8308,25.5,0.0109,0.3023,0.0359,NA,0.1622,99.47
Sliwinskietal2017,MasonicParkTuff,6.56,58.01,7.93,0.8164,25.38,0.0267,0.316,0.1059,NA,0.1458,99.3
Sliwinskietal2017,MasonicParkTuff,6.47,58.24,8.05,0.7645,25.45,0.0075,0.3111,0.1124,NA,0.1493,99.55
Sliwinskietal2017,MasonicParkTuff,6.45,57.13,8.03,0.8091,25.56,0,0.316,0.0815,NA,0.1463,98.53
Sliwinskietal2017,MasonicParkTuff,4.57,52.42,11.99,0.7532,28.65,0.0268,0.3876,0.0458,NA,0.1476,98.99
Sliwinskietal2017,MasonicParkTuff,4.65,52.87,11.54,0.3885,28.26,0.0089,0.3431,0.0654,NA,0.1574,98.29
Sliwinskietal2017,MasonicParkTuff,5.78,55.13,9.45,0.5646,26.5,0.0195,0.3246,0.0963,NA,0.1502,98.02
Sliwinskietal2017,MasonicParkTuff,6.46,57.25,8.03,0.7854,25.51,0.0147,0.3044,0.0425,NA,0.157,98.56
Sliwinskietal2017,MasonicParkTuff,6.28,57.12,8.12,0.815,25.64,0.0049,0.3151,0.1453,NA,0.1681,98.61
Sliwinskietal2017,MasonicParkTuff,6.48,57.2,7.95,0.6975,25.44,0.0244,0.3093,0.0768,NA,0.1492,98.32
Sliwinskietal2017,MasonicParkTuff,6.63,57.55,7.73,0.844,25.16,0.0396,0.3234,0.0621,NA,0.1532,98.48
Sliwinskietal2017,MasonicParkTuff,6.64,56.19,7.41,0.7736,24.43,0.1019,0.396,0.0817,NA,0.1276,96.15
Sliwinskietal2017,MasonicParkTuff,6.77,60.54,7.31,0.9116,25.71,0.0139,0.3048,0.0409,NA,0.1712,101.78
Sliwinskietal2017,MasonicParkTuff,6.79,60.22,7.37,0.922,25.52,0.0008,0.3058,0.0735,NA,0.1665,101.37
Sliwinskietal2017,MasonicParkTuff,6.71,60.45,7.22,0.9858,25.32,0.0124,0.2974,0.1095,NA,0.1518,101.25
Sliwinskietal2017,MasonicParkTuff,6.87,60.73,7.38,0.9292,25.46,0.0211,0.2754,0.0458,NA,0.1662,101.88
Sliwinskietal2017,MasonicParkTuff,6.8,60.27,7.57,0.8926,25.69,0.0143,0.3038,0.0409,NA,0.1728,101.76
Sliwinskietal2017,MasonicParkTuff,6.88,60.54,7.49,0.8803,25.44,0.0109,0.2891,0.0932,NA,0.1605,101.78
Sliwinskietal2017,MasonicParkTuff,6.78,60.39,7.3,0.8983,25.39,0.0211,0.2994,0.0768,NA,0.1849,101.34
Sliwinskietal2017,MasonicParkTuff,6.68,59.88,7.85,0.7845,25.76,0.0154,0.2798,0.0474,NA,0.1561,101.46
Sliwinskietal2017,MasonicParkTuff,6.08,57.25,9.49,0.5663,27.21,0.0011,0.292,0.0327,NA,0.1554,101.08
Sliwinskietal2017,MasonicParkTuff,6.12,57.69,9.26,0.5693,27.16,0.0135,0.2523,0.0344,NA,0.1457,101.24
Sliwinskietal2017,MasonicParkTuff,6.72,59.71,7.57,0.8237,25.55,0.0211,0.3234,0.0409,NA,0.1732,100.92
Sliwinskietal2017,MasonicParkTuff,6.49,59.71,7.66,0.798,25.84,0.0229,0.2862,0.0262,NA,0.1646,101.01
Sliwinskietal2017,MasonicParkTuff,6.7,59.8,7.87,0.7588,25.78,0.0335,0.2959,0.0981,NA,0.1833,101.53
Sliwinskietal2017,MasonicParkTuff,6.63,59.56,7.83,0.7227,26.05,0.0105,0.2891,0.0523,NA,0.159,101.3
Sliwinskietal2017,MasonicParkTuff,4.19,51.02,12.32,0.2614,28.95,0.0063,0.2912,0.0623,NA,0.1687,97.27
Sliwinskietal2017,MasonicParkTuff,4.75,52.06,11.65,0.3297,28.37,0.0172,0.3076,0.0279,NA,0.1411,97.66
Sliwinskietal2017,MasonicParkTuff,4.72,52.18,11.84,0.3535,28.45,0.0266,0.3535,0.0328,NA,0.1764,98.14
Sliwinskietal2017,MasonicParkTuff,5.07,52.81,10.89,0.3928,27.71,0.0225,0.2795,0.0871,NA,0.1551,97.41
Sliwinskietal2017,MasonicParkTuff,4.79,50.25,8.86,0.443,23.63,0.9532,1.7544,0.0622,NA,0.1425,90.9
Sliwinskietal2017,MasonicParkTuff,6.22,56.09,8.03,0.751,24.95,0.1622,0.6293,0.0559,NA,0.1727,97.05
Sliwinskietal2017,MasonicParkTuff,6.66,57.12,7.64,0.7796,24.75,0.0379,0.3143,0,NA,0.1672,97.48
Sliwinskietal2017,MasonicParkTuff,6.74,57.6,7.14,0.9241,24.54,0.0178,0.3153,0.0493,NA,0.1554,97.48
Sliwinskietal2017,MasonicParkTuff,6.72,57.6,7.3,0.852,24.66,0.0099,0.304,0.0279,NA,0.1839,97.66
Sliwinskietal2017,MasonicParkTuff,6.74,57.62,7.27,0.9124,24.46,0.0083,0.2744,0.0181,NA,0.1644,97.45
Sliwinskietal2017,MasonicParkTuff,6.76,57.54,7.17,0.885,24.5,0.0057,0.2901,0.0657,NA,0.173,97.39
Sliwinskietal2017,MasonicParkTuff,6.98,58.32,6.7,0.964,24.2,0.0273,0.3025,0.0772,NA,0.1659,97.73
Sliwinskietal2017,MasonicParkTuff,6.89,57.33,7.51,0.8196,24.78,0.0122,0.2657,0.0954,NA,0.1751,97.88
Sliwinskietal2017,MasonicParkTuff,6.44,57.05,8.03,0.6797,25.1,0.0136,0.3068,0,NA,0.1522,97.77
Sliwinskietal2017,MasonicParkTuff,6.71,57.64,7.35,0.8492,24.46,0.0099,0.3071,0.107,NA,0.1486,97.58
Sliwinskietal2017,MasonicParkTuff,6.83,57.94,6.96,0.9389,24.33,0,0.297,0.1071,NA,0.1636,97.56
Sliwinskietal2017,MasonicParkTuff,6.79,58.07,7.05,0.8623,23.95,0.0175,0.3157,0.0941,NA,0.1715,97.32
Sliwinskietal2017,MasonicParkTuff,6.68,57.53,7.48,0.8036,24.72,0.0232,0.2879,0.1254,NA,0.1663,97.82
Sliwinskietal2017,MasonicParkTuff,6.68,57.78,7.34,0.8261,24.47,0.0217,0.2628,0.1484,NA,0.1511,97.69
Sliwinskietal2017,MasonicParkTuff,6.23,56.41,8.22,0.6862,25.33,0.011,0.3061,0.0395,NA,0.1683,97.39
Sliwinskietal2017,MasonicParkTuff,6.66,57.75,7.38,0.7479,24.67,0.0156,0.3269,0.0741,NA,0.169,97.79
Sliwinskietal2017,MasonicParkTuff,6.56,57.73,7.55,0.7558,24.96,0.0239,0.319,0.0231,NA,0.1576,98.08
Sliwinskietal2017,MasonicParkTuff,6.65,57.73,7.38,0.8324,24.49,0.0057,0.3021,0.0543,NA,0.2038,97.65
Sliwinskietal2017,MasonicParkTuff,6.76,58.33,6.97,0.8983,24.42,0.0107,0.278,0.0677,NA,0.1702,97.91
Sliwinskietal2017,MasonicParkTuff,6.79,58.3,6.87,0.9421,24.33,0.0206,0.2761,0.0809,NA,0.1508,97.76
Sliwinskietal2017,MasonicParkTuff,6.87,58.44,6.85,0.9165,24.28,0.0046,0.2835,0.0033,NA,0.1503,97.79
Sliwinskietal2017,MasonicParkTuff,7.04,58.19,6.91,0.9759,24.64,0.0187,0.2547,0.0512,NA,0.175,98.26
Sliwinskietal2017,MasonicParkTuff,6.35,56.24,8.38,0.6396,25.69,0.0118,0.2895,0.0825,NA,0.1625,97.84
Sliwinskietal2017,MasonicParkTuff,6.26,56.47,8.38,0.6417,25.74,0,0.2902,0.0461,NA,0.1663,98
Sliwinskietal2017,MasonicParkTuff,6.46,57.1,7.88,0.7693,25.33,0.0125,0.2912,0.0922,NA,0.1705,98.1
Sliwinskietal2017,MasonicParkTuff,6.64,57.27,7.86,0.764,25.19,0.0159,0.3052,0.0954,NA,0.2002,98.35
Sliwinskietal2017,MasonicParkTuff,6.76,57.85,7.39,0.8439,25.16,0.0015,0.2929,0.0839,NA,0.1536,98.54
Sliwinskietal2017,MasonicParkTuff,6.8,57.75,7.35,0.8625,24.97,0.0083,0.3029,0.0592,NA,0.1838,98.29
Sliwinskietal2017,MasonicParkTuff,6.34,57.42,7.18,0.894,24.15,0.1668,0.8433,0.0918,NA,0.1421,97.23
Sliwinskietal2017,MasonicParkTuff,6.69,57.58,7.24,0.8476,24.95,0.0117,0.2644,0.0705,NA,0.1428,97.8
Sliwinskietal2017,MasonicParkTuff,6.95,58.22,7.28,0.8687,24.66,0.0087,0.3108,0.0933,NA,0.1754,98.57
Sliwinskietal2017,MasonicParkTuff,6.97,58.16,7.04,0.8938,24.68,0.0076,0.254,0.1047,NA,0.1475,98.26
Sliwinskietal2017,MasonicParkTuff,6.75,57.57,7.35,0.9055,24.81,0.0173,0.2513,0.0588,NA,0.1466,97.87
Sliwinskietal2017,MasonicParkTuff,6.37,56.26,8.27,0.6972,25.58,0.0113,0.2749,0.0636,NA,0.1765,97.71
Sliwinskietal2017,MasonicParkTuff,6.56,57.71,7.75,0.7205,25.27,0.0105,0.296,0.0357,NA,0.193,98.55
Sliwinskietal2017,MasonicParkTuff,6.63,57.14,7.79,0.7152,25.35,0.0149,0.2973,0.0519,NA,0.1541,98.15
Sliwinskietal2017,MasonicParkTuff,6.74,57.72,7.43,0.7414,25.09,0.0208,0.3047,0.1097,NA,0.1732,98.33
Sliwinskietal2017,MasonicParkTuff,6.7,57.4,7.74,0.7758,25.02,0.0097,0.273,0.0709,NA,0.1433,98.13
Sliwinskietal2017,MasonicParkTuff,6.46,56.59,7.9,0.7018,25.22,0.0215,0.3342,0.045,NA,0.1648,97.43
Sliwinskietal2017,MasonicParkTuff,6.29,56.06,8.74,0.5451,25.88,0.013,0.2986,0.0498,NA,0.166,98.05
Sliwinskietal2017,MasonicParkTuff,6.36,55.75,8.47,0.6253,25.7,0.0129,0.3215,0.061,NA,0.1702,97.48
Sliwinskietal2017,MasonicParkTuff,6.25,56.29,8.42,0.6774,25.56,0.0129,0.3057,0.0032,NA,0.186,97.71
Sliwinskietal2017,MasonicParkTuff,6.28,56.35,8.32,0.7026,25.63,0.0063,0.3034,0.0641,NA,0.1395,97.79
Sliwinskietal2017,MasonicParkTuff,6.51,56.53,8.12,0.7117,25.32,0.0269,0.3334,0.024,NA,0.168,97.74
Sliwinskietal2017,MasonicParkTuff,6.25,56.44,8.21,0.6849,25.75,0.0158,0.308,0.0831,NA,0.1703,97.92
Sliwinskietal2017,MasonicParkTuff,6.46,56.86,7.98,0.7379,25.46,0.0136,0.2795,0.091,NA,0.1777,98.07
Sliwinskietal2017,MasonicParkTuff,6.51,56.68,8.1,0.76,25.51,0.0066,0.2953,0.0799,NA,0.1795,98.13
Sliwinskietal2017,MasonicParkTuff,6.34,56.44,8.1,0.7352,25.77,0.0158,0.2983,0.0447,NA,0.1834,97.94
Sliwinskietal2017,MasonicParkTuff,6.57,56.98,7.75,0.7745,25.14,0.0217,0.272,0.0463,NA,0.1415,97.7
Sliwinskietal2017,MasonicParkTuff,6.6,57.45,7.84,0.7581,25.51,0.025,0.2993,0.075,NA,0.1767,98.74
Sliwinskietal2017,MasonicParkTuff,6.53,56.98,7.91,0.7632,25.6,0.011,0.2779,0.059,NA,0.1808,98.3
Sliwinskietal2017,MasonicParkTuff,6.46,56.28,8.11,0.699,25.68,0.0143,0.3098,0.0606,NA,0.1804,97.79
Sliwinskietal2017,MasonicParkTuff,6.66,56.83,8.07,0.7111,25.52,0.0132,0.3016,0.0909,NA,0.1982,98.4
Sliwinskietal2017,MasonicParkTuff,6.45,57.2,8.03,0.7363,25.55,0.011,0.3371,0.0702,NA,0.1444,98.53
Sliwinskietal2017,MasonicParkTuff,6.33,56.73,8.15,0.6622,25.73,0.0172,0.2835,0.0303,NA,0.1601,98.08
Sliwinskietal2017,MasonicParkTuff,6.44,56.55,8.22,0.7084,25.52,0.0176,0.3017,0.0319,NA,0.1739,97.96
Sliwinskietal2017,MasonicParkTuff,6.59,56.65,7.8,0.7066,25.44,0.0184,0.2932,0.0303,NA,0.182,97.71
Sliwinskietal2017,MasonicParkTuff,6.53,56.88,7.95,0.6315,25.53,0.0125,0.3146,0.0526,NA,0.1533,98.05
Sliwinskietal2017,MasonicParkTuff,6.67,57.32,8.02,0.5712,25.52,0.0103,0.3002,0.0909,NA,0.2014,98.7
Sliwinskietal2017,MasonicParkTuff,7.43,60.77,6.05,1.1615,24.17,0.0077,0.2728,0.0462,NA,0.1522,100.07
Sliwinskietal2017,MasonicParkTuff,7.29,61.15,5.82,1.2142,23.84,0.0007,0.2759,0.1084,NA,0.1709,99.87
Sliwinskietal2017,MasonicParkTuff,7.46,61.26,5.75,1.163,23.8,0.0041,0.2973,0.067,NA,0.1766,99.98
Sliwinskietal2017,MasonicParkTuff,7.52,60.09,5.62,1.1051,23.2,0.0018,0.2733,0.067,NA,0.1539,98.03
Sliwinskietal2017,MasonicParkTuff,7.5,61.38,5.9,1.1686,23.9,0.0155,0.2733,0.1244,NA,0.1619,100.42
Sliwinskietal2017,MasonicParkTuff,7.22,61.28,6.26,1.0296,24.26,0.017,0.2848,0.1165,NA,0.1846,100.66
Sliwinskietal2017,MasonicParkTuff,7.28,61.12,6.27,1.0685,24.28,0.0037,0.2901,0.1098,NA,0.1648,100.59
Sliwinskietal2017,MasonicParkTuff,7.3,60.9,6.39,1.0237,24.37,0.0063,0.2967,0.0796,NA,0.1614,100.53
Sliwinskietal2017,MasonicParkTuff,7.17,60.85,6.14,1.0819,24.15,0.0077,0.2598,0.1544,NA,0.1703,99.99
Sliwinskietal2017,MasonicParkTuff,6.61,58.98,7.86,0.7317,25.52,0.0033,0.2642,0.0591,NA,0.1821,100.21
Sliwinskietal2017,MasonicParkTuff,6.27,58.05,8.36,0.6638,26.13,0,0.2853,0.0383,NA,0.1541,99.95
Sliwinskietal2017,MasonicParkTuff,6.1,57.23,8.82,0.6629,26.64,0.0191,0.2803,0.0288,NA,0.1572,99.93
Sliwinskietal2017,MasonicParkTuff,6.29,57.49,8.39,0.6402,25.97,0.011,0.2798,0.0272,NA,0.1732,99.28
Sliwinskietal2017,MasonicParkTuff,6.55,59.14,7.8,0.7257,25.43,0,0.2534,0.0592,NA,0.2061,100.17
Sliwinskietal2017,MasonicParkTuff,7.22,60.49,6.58,0.9729,24.45,0.0107,0.2726,0.0991,NA,0.1524,100.25
Sliwinskietal2017,MasonicParkTuff,7.3,61.36,5.85,1.2102,24.21,0.0129,0.2984,0.1039,NA,0.1366,100.47
Sliwinskietal2017,MasonicParkTuff,7.33,60.92,6.25,1.076,24.25,0.0092,0.2321,0.0864,NA,0.1772,100.33
Sliwinskietal2017,MasonicParkTuff,7.23,61.05,6.18,1.0623,24.2,0,0.3133,0.0752,NA,0.1762,100.29
Sliwinskietal2017,MasonicParkTuff,7.72,62.17,5.43,1.2754,23.62,0.0056,0.283,0.0895,NA,0.169,100.76
Sliwinskietal2017,MasonicParkTuff,7.58,61.93,5.6,1.3452,23.84,0,0.2902,0.0751,NA,0.1731,100.84
Sliwinskietal2017,MasonicParkTuff,7.57,62.64,5.32,1.4016,23.67,0.0048,0.3096,0.1357,NA,0.1517,101.2
Sliwinskietal2017,MasonicParkTuff,7.51,62.22,5.74,1.2979,24.05,0.0129,0.3043,0.1444,NA,0.1395,101.42
Sliwinskietal2017,MasonicParkTuff,7.63,62.21,5.29,1.4394,23.72,0,0.3049,0.0874,NA,0.1751,100.85
Sliwinskietal2017,MasonicParkTuff,7.55,61.71,5.68,1.2798,23.93,0.0115,0.2999,0.1243,NA,0.1986,100.8
Sliwinskietal2017,MasonicParkTuff,6.72,58.74,7.12,0.9316,24.75,0,0.2798,0.1069,NA,0.151,98.8
Sliwinskietal2017,MasonicParkTuff,6.66,60.01,7.79,0.8779,25.75,0.0113,0.2498,0.0962,NA,0.1628,101.62
Sliwinskietal2017,MasonicParkTuff,4.14,51.38,12.64,0.281,28.82,0.0116,0.3125,0,NA,0.1883,97.77
Sliwinskietal2017,MasonicParkTuff,6.78,57.49,7.34,0.8395,24.49,0.0083,0.2808,0.0164,NA,0.1722,97.41
Sliwinskietal2017,MasonicParkTuff,7,58.03,7.08,0.823,25.07,0.0131,0.3177,0.1001,NA,0.1489,98.59
Sliwinskietal2017,MasonicParkTuff,7.41,60.68,5.97,1.1248,24.18,0.0044,0.2927,0.0683,NA,0.1769,99.89
Sliwinskietal2019,NelsonMountainTuff,7.1,60.2,7.2,0,24.7,0,0.3,NA,0,NA,99.5
Sliwinskietal2019,NelsonMountainTuff,7.6,61,6.6,0.1,24.1,0,0.2,NA,0,NA,99.6
Sliwinskietal2019,NelsonMountainTuff,7.3,60.7,7,0,24.4,0,0.3,NA,0,NA,99.8
Sliwinskietal2019,NelsonMountainTuff,6.6,59.2,8,0.1,25.6,0,0.3,NA,0,NA,99.8
Sliwinskietal2019,NelsonMountainTuff,7.8,61.8,6.3,0.2,24.2,0,0.2,NA,0.1,NA,100.7
Sliwinskietal2019,NelsonMountainTuff,6.2,57.5,9.3,0,26.7,0,0.3,NA,0,NA,100.1
Sliwinskietal2019,NelsonMountainTuff,7.3,60.7,7,0,24.8,0,0.2,NA,0.1,NA,100.1
Sliwinskietal2019,NelsonMountainTuff,7.2,60.3,7.3,0,25,0,0.3,NA,0.1,NA,100.2
Sliwinskietal2019,NelsonMountainTuff,6.6,59.1,8.4,0,25.7,0,0.1,NA,0,NA,99.9
Sliwinskietal2019,NelsonMountainTuff,7.2,60.8,7.6,0.1,24.8,0,0.3,NA,0.1,NA,100.9
Sliwinskietal2019,NelsonMountainTuff,7.2,61.2,7.3,0,25,0,0.3,NA,0.1,NA,101.2
Sliwinskietal2019,NelsonMountainTuff,6.5,58.8,8.8,0,26,0,0.3,NA,0.1,NA,100.6
Sliwinskietal2019,NelsonMountainTuff,6.6,58.7,8.4,0,25.8,0,0.2,NA,0.1,NA,99.8
Sliwinskietal2019,NelsonMountainTuff,7.5,61.7,6.8,0,24.7,0,0.4,NA,0,NA,101.2
Sliwinskietal2019,NelsonMountainTuff,7.7,61.9,6.7,0.1,24.6,0,0.2,NA,0,NA,101.2
Sliwinskietal2019,NelsonMountainTuff,8.1,63.2,5.4,0.1,23.4,0,0.3,NA,0,NA,100.5
Sliwinskietal2019,NelsonMountainTuff,6.5,58.8,9,0,26.3,0,0.2,NA,0,NA,100.9
Sliwinskietal2019,NelsonMountainTuff,8.465,64.354,4.753,0.175,23.201,0,0.259,  ,0.07,NA,101.305
Sliwinskietal2019,NelsonMountainTuff,6.582,59.661,8.662,0.057,26.073,0,0.249,  ,0.071,NA,101.365
Sliwinskietal2019,NelsonMountainTuff,8.593,64.989,4.177,0.163,22.874,0,0.22,  ,0.062,NA,101.078
Sliwinskietal2019,NelsonMountainTuff,7.606,62.226,6.247,0.051,24.513,0,0.282,  ,0.062,NA,101.03
Sliwinskietal2019,NelsonMountainTuff,7.374,61.547,6.554,0.092,24.338,0,0.224,  ,0.012,NA,100.141
Sliwinskietal2019,NelsonMountainTuff,8.177,63.281,4.911,0.168,23.246,0,0.21,0.248,0.032,NA,100.295
Sliwinskietal2019,NelsonMountainTuff,7.404,61.625,6.309,0.302,24.224,0,0.251,  ,0.027,NA,100.142
Sliwinskietal2019,NelsonMountainTuff,7.339,61.292,6.654,0.177,24.315,0,0.183,  ,0,NA,99.96
Sliwinskietal2019,NelsonMountainTuff,7.426,61.891,6.8,0.178,24.879,0,0.25,  ,0.019,NA,101.443
Sliwinskietal2019,NelsonMountainTuff,8.681,65.044,4.073,0.215,22.743,0,0.144,  ,0.031,NA,100.931
Sliwinskietal2019,NelsonMountainTuff,6.596,59.026,8.402,0.165,25.723,0,0.364,  ,0.113,NA,100.389
Sliwinskietal2019,NelsonMountainTuff,8.556,64.772,4.462,0.188,22.932,0,0.204,  ,0.048,NA,101.21
Sliwinskietal2019,NelsonMountainTuff,8.167,63.55,5.076,0.068,23.369,0,0.244,0.229,0.016,NA,100.726
Sliwinskietal2019,NelsonMountainTuff,8.182,63.298,5.453,0.064,23.637,0,0.305,  ,0.083,NA,101.022
Sliwinskietal2019,NelsonMountainTuff,7.185,60.877,6.779,0.194,24.402,0,0.258,  ,0.1,NA,99.795
Sliwinskietal2019,NelsonMountainTuff,8.502,64.634,4.247,0.074,22.892,0,0.226,0.119,0.026,NA,100.72
