DataSource,Eruption,Ti_ppm,Sr_ppm,Y_ppm,Zr_ppm,Nb_ppm,La_ppm,Ce_ppm,Pr_ppm,Nd_ppm,Sm_ppm,Eu_ppm,Gd_ppm,Tb_ppm,Dy_ppm,Ho_ppm,Er_ppm,Tm_ppm,Yb_ppm,Lu_ppm,Hf_ppm,Ta_ppm,Th_ppm,U_ppm
Curryetal2021b,NelsonMountainTuff,4.942281013,0.717166324,1767.687145,386177.9927,3.154131363,1.152489543,46.85011195,0.649712212,6.170558504,8.793032742,2.550909894,42.25874571,12.98151787,155.5024341,58.01914791,280.7821536,57.80164233,529.3287572,109.6804391,8433.13066,1.061704526,195.9944408,261.7722237
Curryetal2021b,NelsonMountainTuff,6.009640536,0.390120466,1373.703059,434251.757,7.299682256,0.237123122,53.87727454,0.173539914,2.293617813,4.305693386,1.337460809,25.57913002,8.833386605,109.8944061,43.49145712,224.2531819,48.2404874,471.2371623,99.75876716,9500.487351,1.972396704,168.8071188,298.8020751
Curryetal2021b,NelsonMountainTuff,6.580712752,0.445598756,1389.238719,451446.6931,8.93895853,NA,67.77450948,0.083700024,1.765970851,3.88333465,1.243665636,23.80037542,8.293873562,108.8639552,43.39478132,226.2206264,48.47350982,473.0108053,101.9934825,9793.035746,1.895748038,253.3134758,392.290243
Curryetal2021b,NelsonMountainTuff,3.803943539,0.663772861,3368.888153,418086.8234,42.59189225,0.272929546,132.2536668,0.18392398,2.915015786,8.916058504,0.58974229,58.63560802,21.09380303,271.3164822,104.1591282,504.996757,103.0502892,924.1287785,183.5829754,10963.08904,6.773022477,875.9464041,1178.846099
Curryetal2021b,NelsonMountainTuff,3.474470836,0.551408757,2541.696667,421346.3184,33.13404727,0.414204237,134.8651872,0.2231755,2.69482226,7.138465224,0.620215039,47.26297165,16.75088507,212.8878213,78.39036729,381.2276451,76.51753313,687.4452846,136.7227779,10997.55607,6.18232043,861.8642661,1020.869051
Curryetal2021b,NelsonMountainTuff,10.08271869,0.395987238,1292.889802,427123.2084,4.653444736,0.007226192,41.00287605,0.122133508,2.211951802,4.558146875,1.652625315,24.9453862,8.245636319,105.6779058,41.080375,201.671722,42.77283517,396.5728721,85.25546091,8363.933278,1.320169061,160.483717,239.1577546
Curryetal2021b,NelsonMountainTuff,4.67709309,0.676099852,2292.477329,462352.2056,6.196694552,0.115278019,72.12918085,0.327764217,4.931723078,9.088970083,2.436594192,45.85162199,14.7138633,182.5323621,70.70613672,345.9382415,74.75389016,714.7974864,151.0242771,10079.86708,1.270153862,382.1354858,459.7029915
Curryetal2021b,NelsonMountainTuff,7.134394046,0.360486872,1352.327469,445928.7618,6.925014789,0.025417416,58.05744372,0.112441272,2.07835186,4.525661281,1.393151717,24.49649463,7.971279503,102.3754813,40.17123698,211.3577567,44.42891664,433.5389733,92.0931026,9582.368908,1.655096037,254.7880811,343.3659544
Curryetal2021b,NelsonMountainTuff,3.218509749,0.358882631,708.1619354,351094.3631,4.097833435,0.114255879,30.06271249,0.10637382,1.525344504,2.197847183,0.767874313,12.03596013,3.870512003,51.00214441,19.86479951,106.7500409,23.47486918,234.7611028,50.36746803,8171.175721,0.698903359,88.93128546,123.6376301
Curryetal2021b,NelsonMountainTuff,5.634082821,0.263799104,497.5850005,365883.8839,2.017885907,0.012215346,15.0820279,0.036758162,0.632561319,1.656678025,0.453460059,9.18425151,2.886753023,38.64329863,15.62270774,80.24079308,18.72522281,188.1613686,42.65643466,7864.19442,0.664682334,47.6315327,93.38422549
Curryetal2021b,NelsonMountainTuff,9.482989238,0.437787379,1684.708078,414585.6209,2.265232078,0.093810758,36.03406406,0.367421526,5.727065206,10.58718861,3.681529773,48.33865303,14.17389703,158.5979398,56.07800245,254.3849477,51.16395273,451.0161644,92.62857458,7991.757967,0.730667704,136.5066823,176.3284687
Curryetal2021b,NelsonMountainTuff,NA,0.782023723,2167.839903,410093.0728,4.828892178,0.816698783,72.42299698,0.463075488,5.322438387,9.203680752,2.20182857,44.87248634,14.2039538,175.4479043,67.15285691,331.8221096,70.87852642,665.0244923,139.9969852,10025.93619,1.281952236,358.0529917,419.6236366
Curryetal2021b,NelsonMountainTuff,2.812096952,0.556141818,2342.735429,408722.7302,7.588875819,0.075935321,77.41472281,0.32629114,4.866875171,9.362498748,2.29578908,44.38358156,14.77980218,184.761368,72.10642748,361.6511869,78.46906676,738.0758163,157.9983976,9758.207544,1.543169417,392.3306939,482.9168702
Curryetal2021b,NelsonMountainTuff,4.203085298,0.538273997,3032.180307,426152.7782,14.14677037,0.075291256,85.81206102,0.259009415,4.192908595,11.54593118,1.408235552,64.26653637,21.50562976,267.13402,98.31300515,464.6109501,93.25294558,828.8818073,164.3819815,10438.99333,2.849571918,378.4772005,518.5611351
Curryetal2021b,NelsonMountainTuff,6.740271486,0.389965617,1429.565858,455777.3069,9.003082949,NA,49.31866689,0.092860684,1.574608066,3.943176037,1.402159755,22.82902066,8.178289542,108.2626551,43.47937407,230.1972468,49.64843511,485.3785788,106.6885918,9529.067386,1.986010604,116.7056409,251.5840317
Curryetal2021b,NelsonMountainTuff,5.014816879,0.491181262,2017.772936,469227.6187,16.16638814,1.223510114,115.7528636,0.588929784,2.776483887,7.005010313,1.091718947,37.0715876,13.1105622,162.8306802,61.88220694,304.1583081,64.22733371,591.174644,126.5785924,11124.8756,3.310325235,535.3112208,650.440218
Curryetal2021b,NelsonMountainTuff,8.778491855,0.44388256,892.0390146,389887.9038,1.663594114,0.182904749,22.40163041,0.13192973,2.337378556,4.735819162,1.360854201,22.00752982,6.86921894,78.72347911,27.92287611,142.4675074,29.41077953,287.164409,62.54222121,8526.863724,0.90669728,117.1685335,142.9501111
Curryetal2021b,NelsonMountainTuff,8.407646969,0.298109557,467.9661504,438421.9808,1.498727605,NA,16.86673523,0.039423397,0.672426006,1.378355144,0.50780085,9.346785592,2.89626545,36.52634239,14.38165112,75.7993041,17.11571187,171.4977444,38.16842595,9089.967895,0.59787104,51.79664415,99.66705093
Curryetal2021b,NelsonMountainTuff,6.058951505,0.55495278,1317.059895,480025.2004,7.186992581,0.440995045,59.90820034,0.237908547,2.260347853,3.792243971,1.205360374,22.83738815,7.514753971,98.75463598,40.02997087,206.337311,45.20147599,425.2916513,95.23789582,10576.07584,1.972271954,269.7592907,387.1719937
Curryetal2021b,NelsonMountainTuff,4.744540669,0.471936961,1725.944588,433586.9577,5.210670027,0.025683246,52.28144777,0.22369225,3.166444428,6.870781806,1.727930872,32.74574066,10.66978233,135.7964028,51.79949703,263.3515854,57.55247372,549.1600837,119.7242451,9486.362215,1.196138992,279.521158,371.1300074
Curryetal2021b,NelsonMountainTuff,3.859542874,0.37892667,967.4095703,423437.0827,5.742293658,0.135654246,52.04189538,0.101262031,1.55780729,2.931450909,1.002014501,18.30970671,5.918802999,76.46482323,30.41050443,156.0586007,34.26428553,321.0386544,69.47394374,9832.179328,1.612012037,218.5791058,316.8642144
Curryetal2021b,NelsonMountainTuff,7.105732194,0.309137812,1091.312427,394300.7071,3.59314841,0.065910447,33.3179567,0.128695778,1.991400516,4.437870762,1.439453646,23.07187383,7.149140163,89.2598725,34.33599444,175.0851086,37.81346376,361.4492847,76.834509,8135.094033,1.078148668,122.1983219,196.407923
Curryetal2021b,NelsonMountainTuff,8.139628185,0.367501831,956.8169345,458189.5302,4.886431106,0.068447325,37.66551096,0.08995904,1.209525687,3.143269054,1.108878746,18.23582,5.96481379,78.12718385,31.36098178,157.735228,34.01235733,332.5340765,72.07727607,9555.52624,1.291867855,76.32828445,158.6760575
Curryetal2021b,CebollaCreekTuff,5.877866446,0.285665235,513.7236867,438094.859,2.3139761,0.024552674,21.25184004,0.042352616,0.614912316,1.801182515,0.534305397,9.09778997,3.105936012,40.0052612,15.78886415,83.66253664,18.95161509,187.0497861,41.24949797,10101.41196,0.966196326,74.91178471,142.4240158
Curryetal2021b,CebollaCreekTuff,6.867761432,0.355658751,597.1555827,440148.371,2.427324984,NA,22.65685696,0.035159611,1.003202054,1.935194863,0.640149852,11.15998342,3.648426618,47.38648775,18.60930919,95.13239893,21.39656788,207.1720534,46.82716973,9375.516317,0.855801251,92.32586186,145.1677977
Curryetal2021b,CebollaCreekTuff,6.274775029,0.343164665,939.1430134,434050.8103,3.709548813,NA,28.83999347,0.082525438,1.53834593,3.140965447,0.948424224,17.08139912,5.730449938,73.59047065,29.07901975,149.8671035,33.80105917,333.7362928,73.30968733,9763.230125,1.149980476,116.998946,196.252863
Curryetal2021b,CebollaCreekTuff,7.596492154,0.350231859,895.8315636,454527.578,3.883101481,0.011085662,31.94320802,0.061792215,1.228488629,2.846268642,0.816463931,17.1655805,5.490214124,70.55344053,28.37706373,143.1495327,32.42112847,309.5932868,69.05578726,9608.992494,1.167540751,139.6819369,194.0095097
Curryetal2021b,CebollaCreekTuff,9.077822087,0.347673364,742.8775195,464466.1766,1.950148067,0.025710767,19.20789106,0.09163226,1.585412475,3.054881698,1.014338786,15.30048281,4.880283017,60.2209795,23.29629873,121.9935115,26.82253086,268.8210537,59.78477963,9443.757637,0.718175872,67.72540015,122.9609031
Curryetal2021b,CebollaCreekTuff,4.057710496,0.576684869,1805.694601,487406.7346,5.751864819,0.01593582,52.23768876,0.093152721,2.34363954,5.741259741,2.170080498,30.09317354,10.46759557,140.8511857,54.88299458,284.1218486,62.8100962,608.2382392,132.2615423,10651.46944,1.485192606,270.4997353,429.919099
Curryetal2021b,CebollaCreekTuff,7.619449838,0.306270508,520.6062561,471872.6604,2.318815816,NA,23.39214111,0.032007046,0.805047323,1.477270874,0.556714733,9.964518416,3.13056782,40.39617476,16.04007419,84.33267826,18.71166172,190.3128963,43.09425968,10058.03403,0.872184093,126.8859296,185.071746
Curryetal2021b,CebollaCreekTuff,6.896696164,0.523739307,944.7302358,463590.7794,2.757922405,0.066920473,27.7336272,0.103811004,1.684101263,3.264712388,1.044883553,19.1365313,6.413689603,79.90663426,30.82868373,151.8286093,33.14811467,321.3752489,68.41039567,11691.10938,1.094367152,154.0996278,226.9699087
Curryetal2021b,CebollaCreekTuff,9.374133012,0.386755777,1713.248111,439999.9093,1.991346323,0.039398215,29.67212555,0.436738659,6.607235672,11.04218053,3.252110141,44.27671493,13.11044121,151.2947341,52.99386521,256.4102073,53.66694144,500.7823614,105.0971609,8264.357032,0.778807315,157.6582308,186.4990431
Curryetal2021b,CebollaCreekTuff,6.876030188,0.354965659,914.6094727,431430.062,4.090115539,NA,40.76019377,0.07886573,1.586338132,3.236496232,0.956563954,18.41493214,5.996467922,75.80758837,29.35358698,146.6841228,32.00755891,300.6828127,64.83801608,10345.42312,1.395988884,278.4628781,338.6424192
Curryetal2021b,CebollaCreekTuff,NA,0.334975012,602.0445902,374644.7648,3.084075401,NA,29.57114951,0.063423708,0.418619482,0.912819213,0.344802657,6.723926189,2.36922331,33.87886272,16.27730476,102.4607881,26.53248748,309.5253396,80.71585122,10505.90934,1.216022845,172.0006411,362.0659281
Curryetal2021b,CebollaCreekTuff,3.373972434,0.391317974,590.3754202,415928.0879,4.100408157,0.012498028,41.55097087,0.049591713,0.890611711,1.705601779,0.510168911,8.275330015,2.725171889,37.62410327,16.32633064,95.5240474,24.18239139,273.0665502,68.32150645,11523.99971,1.491477565,245.5180769,507.8573025
Curryetal2021b,CebollaCreekTuff,4.409926291,0.432703728,1361.668367,428238.8056,6.799577557,0.220173022,61.80852381,0.200309953,2.786419049,5.090400645,1.804083601,28.13680629,8.831226777,110.0815403,42.29453228,211.9151205,45.99660026,425.1806148,90.38734139,9417.706738,1.640311294,185.8409893,233.6964856
Curryetal2021b,CebollaCreekTuff,13.27126736,0.25967316,271.6070531,416153.0613,0.8512014,NA,10.5561151,0.025637626,0.403324817,1.017107099,0.279452722,5.664628506,1.73058514,22.32688088,8.580062798,43.25971084,9.30891457,90.86534659,19.88799872,9057.80993,0.397924611,29.84375161,51.7080226
Curryetal2021b,CebollaCreekTuff,17.14138674,0.340673493,753.5630884,436833.7758,1.697200186,NA,17.76441795,0.115500365,2.210314431,3.956614619,0.847163376,18.06817194,5.441577266,65.30404265,23.9429042,117.7408228,25.15537076,238.0589096,52.31027906,8973.035813,0.691350392,104.7609275,156.5857271
Curryetal2021b,CebollaCreekTuff,8.230133922,0.224402827,498.5399159,372974.0358,1.639913948,NA,15.07952948,0.03480138,0.642004705,1.763900616,0.585765652,9.379548535,3.205921466,39.68585672,15.80439913,79.94279505,17.84359419,173.3371891,38.05506106,8170.973584,0.701465804,59.92930032,103.1078449
Curryetal2021b,CebollaCreekTuff,6.146433193,0.342147057,557.4828087,423665.6143,2.133127287,NA,23.7688665,0.03411461,0.791178117,1.89565787,0.572406539,10.32949834,3.464008577,43.96170499,17.29876504,90.0436351,19.97461753,196.7396977,43.19920865,9444.746743,0.841998371,99.94562161,165.9871134
Curryetal2021b,CebollaCreekTuff,21.71824131,0.257412022,570.9254054,458608.2248,0.432361055,0.01442163,7.072332813,0.154588678,2.232285373,3.377337786,1.489552082,15.18301033,4.404371643,50.23983177,18.75009356,89.29311978,19.24010522,183.9659353,41.58053236,7369.885225,0.375221737,22.34796888,40.15930962
Curryetal2021b,CebollaCreekTuff,10.21342181,0.297291298,455.2754623,449274.3866,1.55382937,0.009354948,15.8759258,0.038006525,0.632281115,1.637603313,0.468283838,9.060402277,2.917758011,37.09030886,14.34742891,73.05871894,16.14119994,156.99764,34.20836836,10136.12771,0.582426508,60.85317336,108.9847934
Curryetal2021b,CebollaCreekTuff,11.5962906,0.339789089,733.9086081,425783.3753,1.446320468,0.016329782,14.82951417,0.090068189,1.845105566,3.266959214,0.88757313,15.86388232,5.263664598,61.96407435,22.88306381,114.1156395,23.72533345,226.7366238,48.36599755,9144.166929,0.50998947,66.55761855,94.79999788
Curryetal2021b,CebollaCreekTuff,2.237167889,0.26336312,193.2442535,398931.0496,0.879695791,0.012301704,10.40674293,0.038039089,0.471607077,0.969843248,0.353372615,3.628290091,1.118124197,14.27629483,5.566196337,30.27247408,7.540390159,86.98707488,22.99037955,10904.07886,0.418726421,36.39408727,141.1669421
Curryetal2021b,CebollaCreekTuff,5.930074585,0.348601922,376.818828,472215.7239,1.336692136,NA,16.31260373,0.036303362,0.706890991,1.189210754,0.433098869,6.26844555,2.004879333,25.90505159,11.04498193,61.07063601,14.28853335,161.6271353,40.2158715,11321.27573,0.53942267,68.21114867,197.8518998
Curryetal2021b,CebollaCreekTuff,5.56689185,0.606814045,1062.844774,412981.9686,4.103736587,1.093370203,38.44689994,0.463811412,3.245989583,4.437389719,1.111667028,19.56616899,6.681662572,87.47806299,33.28869159,174.4872069,37.85875831,363.095428,81.53652209,9798.657178,1.575104634,172.0583899,265.4009506
Curryetal2021b,CebollaCreekTuff,8.244510326,0.413866176,955.3457987,455471.9339,3.025793363,0.074773296,28.9503296,0.126431142,1.742474233,3.583986908,0.97653338,18.85820503,6.337421416,79.75336054,29.52565836,153.9108638,33.37849454,321.6391132,70.26594876,10298.87249,1.172192356,169.4297622,248.0457763
Curryetal2021b,CebollaCreekTuff,25.3966762,0.227855021,285.9838107,432378.1811,0.60176689,NA,5.332975112,0.036904045,0.831828497,1.312318371,0.656117242,6.926188827,2.067517957,25.12116058,9.183521558,44.71372914,9.457971625,90.15688932,20.4099299,6863.413524,0.238479876,12.2420573,20.65275453
Curryetal2021b,CebollaCreekTuff,9.762316814,0.359623985,1908.0615,398176.1568,4.675844357,0.036658302,47.44377126,0.36169326,5.31488684,8.828038067,2.761820934,45.10722962,13.87579685,166.3138942,60.67359514,292.5577765,60.96268204,559.2073541,116.2075775,8339.780676,1.185960139,347.8629404,358.1865874
Curryetal2021b,CebollaCreekTuff,9.509130079,0.259099306,561.0062255,418278.772,1.811961819,NA,18.18438107,0.059662971,0.780872779,2.215985536,0.483850792,11.78711079,3.84407632,46.94645506,17.56772723,87.93099113,19.03089262,183.7545154,40.26064499,9612.354806,0.856497332,81.20940854,131.2665169
Curryetal2021b,CebollaCreekTuff,2.612441378,0.366965308,742.4285086,416755.1988,6.297083598,0.018433965,43.94381217,0.034618833,0.808892154,1.415323625,0.389084168,7.638814185,3.07811861,42.94390776,19.57510556,123.9912319,31.80604012,366.4544278,95.62338236,10886.2821,1.736542051,207.6420061,481.9234626
Curryetal2021b,CebollaCreekTuff,14.86214102,0.419301027,1181.306223,446742.7584,1.1530777,0.030205242,20.52263748,0.463372459,6.234112665,9.035573939,1.649272595,35.10769608,10.01859544,111.7996898,38.6804944,182.989437,36.57413306,323.7891134,66.0585954,9190.03664,0.636024448,140.4264318,169.3017969
Curryetal2021b,CebollaCreekTuff,12.48412059,0.351192619,1140.590466,416421.5841,1.314517128,0.026106479,20.66339123,0.344643111,5.202891373,7.716666843,1.42226072,32.22578103,9.315753744,107.5613466,37.19724539,175.1910214,35.14731214,314.487907,63.89874979,9110.053708,0.632252532,145.4589714,173.2675854
Curryetal2021b,CebollaCreekTuff,5.911518516,0.318237872,967.5689277,368074.8687,1.864191836,NA,21.32759387,0.106533226,2.143857864,4.438742919,1.172789346,22.44127446,6.930475888,82.93547172,30.78840601,155.4225497,32.45081068,305.5383058,64.59825899,8160.578031,0.544641304,102.2499528,139.6609822
Curryetal2021b,CebollaCreekTuff,5.034232948,0.423556009,666.212639,383025.4236,2.608570192,NA,19.62853191,0.085807967,1.304446004,2.410069298,0.752619074,11.84917721,4.172966853,52.63459885,20.59517536,110.2842675,24.69188681,244.6488891,54.10763978,8208.377363,0.753133099,69.71020471,122.8966639
Curryetal2021b,CebollaCreekTuff,15.41911432,0.36122666,891.8344962,421237.7497,2.390340798,0.017465212,19.65308308,0.152494165,2.268685085,3.848895094,1.027611896,19.83639575,6.25011912,74.44264906,28.07558213,137.9710441,29.33741178,286.6383483,61.01382084,8645.485876,0.813904175,137.1935873,183.4394376
Curryetal2021b,CebollaCreekTuff,8.553582054,0.360770723,781.5815403,443252.1339,1.999542339,0.016512977,18.72066474,0.095568833,1.329031977,3.166424852,0.782470987,16.03155066,5.123560539,64.36333118,25.03117463,126.5620855,27.5854409,264.1709871,59.12083634,9961.062474,0.831320444,88.87501445,148.7897106
Curryetal2021b,CebollaCreekTuff,8.200365641,0.617451153,994.7168987,466441.4871,3.639697461,NA,36.79259742,0.087627763,1.861397759,2.551373744,1.047481925,18.47868898,6.193695348,78.80097477,30.82235156,156.2088159,35.10140985,331.7438667,69.39849594,9823.658012,1.23335388,212.0308899,252.9927829
Curryetal2021b,CebollaCreekTuff,12.86826119,0.336680553,528.4277876,452451.9336,1.564304874,0.027994495,15.83374483,0.058690069,1.103840385,2.229461016,0.553944677,11.45563196,3.529285263,42.80254106,16.39901355,82.4536531,17.77975111,172.8929523,37.07231658,9661.958755,0.737940852,69.06550648,112.5290293
Curryetal2021b,CebollaCreekTuff,4.691316535,0.364888102,861.5141797,393244.7409,1.961812357,0.026857529,24.42762834,0.083743935,1.448740901,3.740714221,1.000791407,17.89138642,5.964533255,73.41897996,27.70691021,139.6920285,30.78653819,288.0694773,62.28305036,9689.649501,0.95781606,110.8018243,161.8092588
Curryetal2021b,CebollaCreekTuff,6.693244684,0.361344468,897.4071693,461895.4695,4.064923251,NA,35.94077738,0.072283255,1.236339272,3.339150367,0.718266887,16.31632692,6.146987968,72.42724284,28.7834128,148.4685913,32.94192496,320.222924,69.27885536,11096.80126,1.497148008,174.518378,278.3748374
Curryetal2021b,CebollaCreekTuff,8.032804065,0.446664664,1208.873672,389480.3117,8.653367584,0.049039689,71.88287329,0.181268567,2.689421319,6.304047672,2.11764334,28.26495641,9.262910439,101.8115939,38.54114184,186.3739833,39.43141854,363.2367831,79.77840132,8700.838892,1.774059498,549.9622824,456.322054
Curryetal2021b,CebollaCreekTuff,7.224950778,0.303711666,969.6427726,460530.3853,1.986430227,NA,21.16412188,0.120539909,2.355338566,3.659082445,1.198905434,19.93293547,6.522894319,80.26650968,30.15548138,151.9578487,32.72620657,313.1997037,68.70238101,9370.283485,0.689503322,90.89213796,132.5951133
Curryetal2021b,CebollaCreekTuff,7.060767602,0.37745987,536.40935,457776.4827,1.689745607,0.038137927,16.84557443,0.077279122,0.97478492,1.975715554,0.803443284,11.05793027,3.498661968,44.07900324,16.92033799,87.25459464,19.13787731,189.5862674,42.86387115,9980.503356,0.74411045,60.72227044,90.23858277
Curryetal2021b,CebollaCreekTuff,5.044576028,0.373897498,899.8531498,405836.5187,3.178852016,0.026186097,27.45060429,0.092336445,1.61512487,3.692998393,0.950758636,17.83713956,6.070259366,74.60504194,29.51569903,146.1677104,32.55991312,309.0904778,67.49769707,9541.623435,1.110326738,131.5239803,203.9392651
Curryetal2021b,CebollaCreekTuff,6.205761207,0.253769933,401.5015543,381076.8983,1.440716832,NA,14.90020942,0.03655018,0.634092766,1.027157771,0.449058559,7.63030393,2.295816274,34.57820535,13.34709696,63.25004555,14.67420872,142.8844118,31.56177979,7813.676052,0.916573294,45.80706661,83.0820963
Curryetal2021b,CebollaCreekTuff,7.937823506,0.691166781,4083.666226,458320.314,60.47039723,0.228490997,229.9095127,0.26220665,4.694643041,15.03695397,1.02247455,99.13521407,32.87447269,393.6311576,139.1501257,624.3492603,119.5730371,1018.619344,192.2378716,10469.79739,7.734753187,1275.776543,1298.930925
Curryetal2021b,CebollaCreekTuff,6.423949136,0.544226828,1645.577744,405775.3703,4.473875172,0.140390244,40.07008848,0.251779294,4.239579749,7.263658733,1.684115203,35.34385033,11.10321204,139.4708185,51.84961619,258.7261485,54.4902224,516.6819911,108.8875499,9540.962313,1.436929867,280.2171489,349.3806653
Curryetal2021b,CebollaCreekTuff,6.774999156,0.327726952,1227.176206,407025.7451,5.952615359,NA,56.16511835,0.10409733,1.985984679,4.287349937,1.352336993,24.76500806,8.290813429,102.384095,39.58747795,199.2984925,42.47259664,396.5326943,82.78628846,9179.881511,1.619237793,430.3261547,428.9817559
Curryetal2021b,CebollaCreekTuff,6.156289964,0.484783013,1057.414671,403217.2742,6.963880659,0.041933032,44.54305079,0.067022508,1.160260207,3.020429462,0.849178075,17.8715917,6.306810809,83.58467511,33.80783614,180.9055894,39.41029292,390.0497571,84.08875498,8878.371813,1.726382282,130.4245563,234.9846416
Curryetal2021b,CebollaCreekTuff,7.385885176,0.310642038,627.1150331,380924.1445,2.004438728,NA,16.34147906,0.037939904,1.054018273,2.374603462,1.019927302,11.05785374,3.951116854,50.34358021,19.94280027,105.3913041,23.22074883,235.8863709,53.12009622,7751.267027,0.682553736,55.98334992,98.11378449
Curryetal2021b,CebollaCreekTuff,8.465398574,0.400635689,464.912202,480817.1369,1.774066465,0.02358645,18.37702927,0.037477222,0.741922843,1.592261199,0.560877133,8.356087989,2.859390227,37.63597539,14.50668596,74.18134795,17.26914456,174.4578631,37.94969571,10069.74119,0.766598703,55.29173319,105.86162
Curryetal2021b,CebollaCreekTuff,7.035149432,0.387822485,1415.174355,441949.1815,11.89890091,NA,61.6338174,0.091595062,1.756258063,5.080627245,0.814571102,28.19360676,9.777490307,119.8013713,43.7821946,212.089773,42.70205549,389.0537095,78.61217561,9268.084354,2.421505631,271.9807544,344.3211878
Curryetal2021b,CebollaCreekTuff,6.562072302,0.517192468,3304.903137,491631.6971,32.77820595,0.030792484,158.1056807,0.156615951,3.484604394,10.32614242,0.806856585,68.1187725,24.88719415,297.9036232,109.4331052,488.8286813,96.0971369,839.7956283,163.3443871,11385.46304,6.493973213,582.9910301,890.2913013
Curryetal2021b,CebollaCreekTuff,10.67593394,0.219367731,332.5378388,442848.3315,0.88416474,NA,9.772267825,0.042168465,0.866952418,1.510176552,0.673926764,7.524138175,2.247844588,26.97485617,10.21392584,51.78216738,11.81167669,121.6258513,27.95845641,8418.068776,0.41237873,34.66618003,61.68329538
Curryetal2021b,CebollaCreekTuff,19.55631742,0.286521304,1144.082807,469604.1648,1.835403039,0.081030677,33.29666784,0.718704263,9.587438739,11.32748652,2.816799998,38.44102402,10.58847771,107.4822889,35.8589875,158.8468193,30.47505709,273.839657,55.83874119,9266.723815,0.555082973,121.9966733,121.2004111
Curryetal2021b,CebollaCreekTuff,6.721546526,0.25462728,490.2753988,436268.3806,1.881069888,NA,16.42085332,0.038013574,0.660508546,1.670819307,0.491001364,8.592962132,2.953231376,37.33674379,15.12589797,79.13346437,18.23754785,184.0072641,41.60075135,9066.055267,0.597482743,51.30281267,101.3564257
Curryetal2021b,CebollaCreekTuff,7.967271524,0.348215432,864.9281903,447420.1435,1.995953182,0.010179176,19.13956206,0.15906566,2.225787896,3.768146711,1.554189659,16.91979891,5.328930194,66.28359949,26.82235441,140.0475781,31.83892577,318.0005948,73.85756008,8259.214026,0.696166365,99.00209126,147.8181046
Curryetal2021b,CebollaCreekTuff,9.851736111,0.37232204,842.5806009,480882.7509,2.008868859,NA,24.90215424,0.13970102,2.581749119,3.996306735,1.191237636,18.93754586,5.732936485,70.10703766,27.67631367,139.7939836,30.48787481,291.5441944,63.15679866,11492.09619,0.687012435,151.3600321,204.2892337
Curryetal2021b,CebollaCreekTuff,5.62293894,0.286545216,466.5329296,394556.7769,2.000408559,0.018937099,17.26610175,0.050718214,0.621173158,1.365662834,0.458241354,8.352844426,2.89318286,37.35843307,14.5437688,75.78469486,17.44751877,173.2059255,39.26578384,9127.510542,0.702523894,61.27029981,112.9080247
Curryetal2021b,CebollaCreekTuff,23.79673105,0.267633242,717.3793322,461165.9483,0.524109842,0.01981862,8.643926451,0.246821467,3.945071513,5.572485555,2.63891681,23.95834391,6.380926719,70.06339137,24.40673455,108.658997,22.00034388,195.480655,40.60378584,7445.329476,0.236659374,28.60966415,33.06089678
Curryetal2021b,CebollaCreekTuff,20.62695947,0.242846998,309.7011625,425894.2859,0.701363136,NA,7.201312307,0.039681238,0.795417279,1.713314529,0.783834021,8.433304078,2.351284917,27.16998271,9.894404143,48.46195807,10.02789432,96.21346504,21.30734003,7346.641843,0.304499692,18.74526018,29.21506276
Curryetal2021b,CebollaCreekTuff,6.035284237,0.292326987,1534.528363,369045.0133,2.722139607,0.043295449,35.8428636,0.2985104,4.509524684,7.99474764,1.74054444,36.21454059,11.16892453,140.9813102,49.9299939,240.6005553,49.75040541,463.1146942,97.50244974,7928.820635,0.871478552,181.7711552,202.469484
Curryetal2021b,CebollaCreekTuff,7.195396112,0.31304642,790.0966041,424153.5736,3.286907062,0.027583576,27.88943797,0.059976779,0.980194463,2.595099198,0.729585993,13.14956297,4.663857697,60.57274681,24.53435789,129.8265497,29.03923165,287.2162086,64.24351825,8630.969466,0.961752462,104.5434137,154.8942252
Curryetal2021b,CebollaCreekTuff,4.742210631,0.5187446,1722.770509,418589.0066,15.9678972,0.42936174,79.87693157,0.213640106,2.353622874,5.692560364,0.547547042,36.39473234,12.68306504,155.9215699,56.41499667,263.3413003,52.26415386,461.0421653,90.78514159,9766.563087,3.409926387,340.2186035,463.6916354
Curryetal2021b,CebollaCreekTuff,3.575523039,0.395367653,725.6743316,417197.4285,6.62934332,0.048220221,58.22773206,0.076435369,0.983240274,1.668048441,0.517024955,8.892600672,3.103183757,42.90736622,19.47662366,117.7532666,31.33798292,361.6705558,93.48667781,11011.77608,1.803159571,702.0447077,943.6281737
Curryetal2021b,CebollaCreekTuff,6.699662717,0.315962677,492.7067808,415929.6823,1.645904118,0.051821679,19.21344881,0.055630448,0.951258576,1.472447621,0.51079294,9.800375219,3.074929386,39.04470716,15.14152695,79.05326433,17.99181552,174.2070279,39.628087,8799.415307,0.800829937,71.94646846,115.020768
Curryetal2021b,CebollaCreekTuff,9.179105083,0.313913994,1243.306557,422250.3628,2.383424188,0.017388549,29.86173996,0.204366973,3.36333901,6.827343852,3.029892027,30.53873105,9.133339555,108.0283228,38.73626108,188.9589602,40.09119065,380.9304274,81.71288733,7223.169106,0.577821899,51.55428876,63.38758373
