DataSource,Eruption,Na2O_wt ,SiO2_wt ,CaO_wt   ,K2O_wt    ,Al2O3_wt  ,MgO_wt    ,FeO_wt,BaO_wt,TiO2_wt,SrO_wt,Total_wt
Bachmannetal2014,CarpenterRidgeTuff,4.18,64.81,0.3375,9.74,18.52,NA,0.151,1.3175,NA,NA,99.05
Bachmannetal2014,CarpenterRidgeTuff,4.27,65.52,0.2991,9.91,18.64,NA,0.151,1.3175,NA,NA,100.12
Bachmannetal2014,CarpenterRidgeTuff,4.23,64.88,0.3343,10.04,18.36,NA,0.2043,1.3673,NA,NA,99.43
Bachmannetal2014,CarpenterRidgeTuff,4.17,65.16,0.2678,9.72,18.96,NA,0.1306,1.2899,NA,NA,99.7
Bachmannetal2014,CarpenterRidgeTuff,4.04,64.67,0.2752,10.48,18.16,NA,0.1579,1.4388,NA,NA,99.22
Bachmannetal2014,CarpenterRidgeTuff,4.26,65.2,0.2968,10.01,18.77,NA,0.1073,1.3093,NA,NA,99.96
Bachmannetal2014,CarpenterRidgeTuff,4.25,64.95,0.332,9.8,19.16,NA,0.1678,1.2917,NA,NA,99.94
Bachmannetal2014,CarpenterRidgeTuff,4.03,65.08,0.2808,9.88,18.75,NA,0.1306,1.2304,NA,NA,99.39
Bachmannetal2014,CarpenterRidgeTuff,4.28,65.04,0.3479,9.37,18.9,NA,0.1771,1.2339,NA,NA,99.35
Bachmannetal2014,CarpenterRidgeTuff,4.26,64.37,0.3801,9.67,18.71,NA,0.1887,1.2128,NA,NA,98.79
Bachmannetal2014,CarpenterRidgeTuff,4.33,64.41,0.3135,9.65,18.82,NA,0.1185,1.2694,NA,NA,98.92
Bachmannetal2014,CarpenterRidgeTuff,4.15,64.76,0.3056,10.33,18.69,NA,0.1904,1.3118,NA,NA,99.73
Bachmannetal2014,CarpenterRidgeTuff,4.13,64.7,0.32,9.91,18.81,NA,0.1394,1.2407,NA,NA,99.26
Bachmannetal2014,CarpenterRidgeTuff,4.04,64.7,0.3184,9.94,19.28,NA,0.1254,1.258,NA,NA,99.67
Bachmannetal2014,CarpenterRidgeTuff,3.98,65.08,0.3081,9.93,18.72,NA,0.1189,1.1824,NA,NA,99.32
Bachmannetal2014,CarpenterRidgeTuff,4.04,65.11,0.2881,10.37,18.27,NA,0.1417,1.3063,NA,NA,99.52
Bachmannetal2014,CarpenterRidgeTuff,3.8,64.69,0.2825,10.02,19.04,NA,0.1329,1.219,NA,NA,99.18
Bachmannetal2014,CarpenterRidgeTuff,4.25,64.81,0.2648,10.05,19.08,NA,0.1934,1.1763,NA,NA,99.83
Bachmannetal2014,CarpenterRidgeTuff,4.13,64.58,0.3,9.75,18.99,NA,0.1864,1.1878,NA,NA,99.13
Bachmannetal2014,CarpenterRidgeTuff,4.1,64.59,0.2327,10.05,18.96,NA,0.2097,1.209,NA,NA,99.36
Bachmannetal2014,CarpenterRidgeTuff,4.11,64.66,0.3,9.79,19.4,NA,0.1166,1.1591,NA,NA,99.52
Bachmannetal2014,CarpenterRidgeTuff,4.09,65.01,0.3025,9.87,18.95,NA,0.1567,1.1717,NA,NA,99.54
Bachmannetal2014,CarpenterRidgeTuff,3.98,64.96,0.2672,9.98,19.34,NA,0.1824,1.1138,NA,NA,99.83
Bachmannetal2014,CarpenterRidgeTuff,4.08,65.34,0.2963,10.09,18.95,NA,0.1731,1.0425,NA,NA,99.98
Bachmannetal2014,CarpenterRidgeTuff,4.33,64.3,0.3064,9.72,19.18,NA,0.1795,1.1165,NA,NA,99.14
Bachmannetal2014,CarpenterRidgeTuff,4.05,64.64,0.3049,9.91,19.08,NA,0.1376,1.1938,NA,NA,99.32
Bachmannetal2014,CarpenterRidgeTuff,4.3,65.07,0.2278,10.13,18.46,NA,0.1538,1.3169,NA,NA,99.66
Bachmannetal2014,CarpenterRidgeTuff,4.15,65.07,0.3315,10.15,19.03,NA,0.1497,1.193,NA,NA,100.09
Bachmannetal2014,CarpenterRidgeTuff,4.2,64.96,0.2223,9.93,18.93,NA,0.1218,0.9961,NA,NA,99.36
Bachmannetal2014,CarpenterRidgeTuff,4.31,64.63,0.2946,9.94,19.02,NA,0.1264,1.0772,NA,NA,99.4
Bachmannetal2014,CarpenterRidgeTuff,4.3,64.18,0.252,10.13,19.03,NA,0.1176,1.0104,NA,NA,99.02
Bachmannetal2014,CarpenterRidgeTuff,4.05,64.99,0.2455,9.92,19.23,NA,0.1223,0.993,NA,NA,99.54
Bachmannetal2014,CarpenterRidgeTuff,4.48,65.2,0.2359,10.25,19.08,NA,0.1479,1.0123,NA,NA,100.41
Bachmannetal2014,CarpenterRidgeTuff,4.1,64.16,0.3067,10,19.37,NA,0.1292,1.0355,NA,NA,99.1
Bachmannetal2014,CarpenterRidgeTuff,4.15,65.05,0.2279,9.94,18.88,NA,0.1129,0.9176,NA,NA,99.27
Bachmannetal2014,CarpenterRidgeTuff,4.23,65.02,0.2229,10.02,19.01,NA,0.1386,1.0026,NA,NA,99.65
Bachmannetal2014,CarpenterRidgeTuff,3.99,65.35,0.2263,9.85,19.11,NA,0.113,0.7685,NA,NA,99.41
Bachmannetal2014,CarpenterRidgeTuff,4.06,65.02,0.2535,10.34,18.38,NA,0.1514,1.3941,NA,NA,99.61
Bachmannetal2014,CarpenterRidgeTuff,4.19,65.34,0.2538,10.06,18.87,NA,0.1598,0.6813,NA,NA,99.56
Bachmannetal2014,CarpenterRidgeTuff,4.13,64.87,0.224,9.98,19.16,NA,0.1709,0.7237,NA,NA,99.25
Bachmannetal2014,CarpenterRidgeTuff,4.14,64.84,0.2273,9.92,18.93,NA,0.1289,0.6542,NA,NA,98.84
Bachmannetal2014,CarpenterRidgeTuff,3.84,65.12,0.2097,10.22,18.98,NA,0.1405,0.7162,NA,NA,99.22
Bachmannetal2014,CarpenterRidgeTuff,4.05,65.47,0.163,10.23,18.57,NA,0.1406,0.5246,NA,NA,99.14
Bachmannetal2014,CarpenterRidgeTuff,3.25,63.98,0.2132,10.79,18.47,NA,0.1522,0.581,NA,NA,97.44
Bachmannetal2014,CarpenterRidgeTuff,4.12,64.6,0.2376,9.91,19.35,NA,0.1363,0.7471,NA,NA,99.1
Bachmannetal2014,CarpenterRidgeTuff,4.02,64.84,0.2409,10.07,19.2,NA,0.1971,0.7587,NA,NA,99.33
Bachmannetal2014,CarpenterRidgeTuff,3.96,64.25,0.3022,10,19.22,NA,0.1527,0.7627,NA,NA,98.65
Bachmannetal2014,CarpenterRidgeTuff,3.95,65.25,0.2619,10.1,19.23,NA,0.1434,0.7743,NA,NA,99.71
Bachmannetal2014,CarpenterRidgeTuff,4.16,65.14,0.2536,10.47,18.57,NA,0.1422,1.2479,NA,NA,99.98
Bachmannetal2014,CarpenterRidgeTuff,4.09,65.21,0.2336,10.14,18.94,NA,0.1486,0.7494,NA,NA,99.51
Bachmannetal2014,CarpenterRidgeTuff,4.12,64.84,0.3111,10.16,18.88,NA,0.1579,0.8212,NA,NA,99.29
Bachmannetal2014,CarpenterRidgeTuff,3.73,64.2,0.2789,10.14,19.15,NA,0.1767,0.7455,NA,NA,98.42
Bachmannetal2014,CarpenterRidgeTuff,3.98,64.46,0.2417,10.2,18.9,NA,0.1767,0.7455,NA,NA,98.71
Bachmannetal2014,CarpenterRidgeTuff,4.2,64.23,0.2861,10.01,19.1,NA,0.1223,0.6542,NA,NA,98.6
Bachmannetal2014,CarpenterRidgeTuff,3.94,64.65,0.2797,10.12,19.14,NA,0.1481,0.662,NA,NA,98.94
Bachmannetal2014,CarpenterRidgeTuff,4.25,64.12,0.3103,10.07,18.87,NA,0.1644,0.6929,NA,NA,98.49
Bachmannetal2014,CarpenterRidgeTuff,4.05,64.56,0.277,9.86,19.28,NA,0.1391,0.8948,NA,NA,99.07
Bachmannetal2014,CarpenterRidgeTuff,3.75,63.75,0.2674,9.67,19.05,NA,0.165,0.7842,NA,NA,97.44
Bachmannetal2014,CarpenterRidgeTuff,3.79,64.76,0.261,9.89,19.09,NA,0.172,0.7222,NA,NA,98.69
Bachmannetal2014,CarpenterRidgeTuff,3.97,65.29,0.2936,10.26,18.46,NA,0.1282,1.4057,NA,NA,99.81
Bachmannetal2014,CarpenterRidgeTuff,3.98,64.42,0.2628,10.14,19.26,NA,0.1345,0.5669,NA,NA,98.76
Bachmannetal2014,CarpenterRidgeTuff,4.02,64.48,0.3161,9.81,19.09,NA,0.1814,0.5998,NA,NA,98.5
Bachmannetal2014,CarpenterRidgeTuff,4,64.32,0.2417,10.04,18.99,NA,0.1627,0.6329,NA,NA,98.39
Bachmannetal2014,CarpenterRidgeTuff,3.33,61.96,0.3378,9.72,18.08,NA,0.5551,0.7782,NA,NA,94.83
Bachmannetal2014,CarpenterRidgeTuff,4.04,63.18,0.3166,9.86,19.11,NA,0.2265,0.9029,NA,NA,97.63
Bachmannetal2014,CarpenterRidgeTuff,3.69,63.72,0.3233,9.84,19.2,NA,0.1679,0.8021,NA,NA,97.74
Bachmannetal2014,CarpenterRidgeTuff,4.19,63.02,0.3181,9.62,19.27,NA,0.2312,0.8892,NA,NA,97.55
Bachmannetal2014,CarpenterRidgeTuff,3.86,62.61,0.3956,9.9,19.41,NA,0.1903,1.6359,NA,NA,98
Bachmannetal2014,CarpenterRidgeTuff,3.91,62.84,0.3795,9.36,19.38,NA,0.1788,1.4405,NA,NA,97.49
Bachmannetal2014,CarpenterRidgeTuff,4.06,62.73,0.3648,9.57,19.36,NA,0.2067,1.678,NA,NA,97.98
Bachmannetal2014,CarpenterRidgeTuff,4.12,65.26,0.248,10.24,18.3,NA,0.1254,1.3024,NA,NA,99.6
Bachmannetal2014,CarpenterRidgeTuff,3.91,62.8,0.4546,9.78,19.4,NA,0.2401,1.6899,NA,NA,98.28
Bachmannetal2014,CarpenterRidgeTuff,4.01,62.88,0.3755,9.34,19.46,NA,0.198,1.5949,NA,NA,97.87
Bachmannetal2014,CarpenterRidgeTuff,3.89,62.57,0.409,9.16,19.35,NA,0.2097,1.8154,NA,NA,97.4
Bachmannetal2014,CarpenterRidgeTuff,3.79,62.64,0.4169,9.58,19.35,NA,0.2423,2.1342,NA,NA,98.16
Bachmannetal2014,CarpenterRidgeTuff,3.88,62.21,0.3974,9.32,19.36,NA,0.2189,2.1398,NA,NA,97.53
Bachmannetal2014,CarpenterRidgeTuff,3.98,62.31,0.4068,9.26,19.54,NA,0.2305,2.3247,NA,NA,98.06
Bachmannetal2014,CarpenterRidgeTuff,3.99,62.63,0.4862,9.31,19.3,NA,0.2002,2.001,NA,NA,97.92
Bachmannetal2014,CarpenterRidgeTuff,4.04,62.49,0.4282,9.62,19.57,NA,0.2165,2.0878,NA,NA,98.45
Bachmannetal2014,CarpenterRidgeTuff,4.29,63.18,0.4788,8.89,19.35,NA,0.1961,2.2141,NA,NA,98.6
Bachmannetal2014,CarpenterRidgeTuff,4.33,63.04,0.3902,8.89,19.48,NA,0.2055,2.1075,NA,NA,98.44
Bachmannetal2014,CarpenterRidgeTuff,4.03,65.14,0.2031,10.17,18.54,NA,0.1347,1.3503,NA,NA,99.57
Bachmannetal2014,CarpenterRidgeTuff,4.27,63.34,0.5071,9.21,19.23,NA,0.1674,1.9991,NA,NA,98.72
Bachmannetal2014,CarpenterRidgeTuff,4.12,63.86,0.4793,9.13,19.29,NA,0.2338,1.9377,NA,NA,99.06
Bachmannetal2014,CarpenterRidgeTuff,4.22,63.21,0.5369,9.06,19.26,NA,0.2265,2.2451,NA,NA,98.76
Bachmannetal2014,CarpenterRidgeTuff,4.11,63.46,0.4996,8.62,18.86,NA,0.2594,2.2313,NA,NA,98.05
Bachmannetal2014,CarpenterRidgeTuff,4.15,62.05,0.47,9.48,19.17,NA,0.22,2.95,NA,NA,98.5
Bachmannetal2014,CarpenterRidgeTuff,4.51,63.59,0.68,8.5,18.9,NA,0.33,1.87,NA,NA,98.4
Bachmannetal2014,CarpenterRidgeTuff,4.23,64.69,0.46,9.18,19.63,NA,0.23,2.15,NA,NA,100.58
Bachmannetal2014,CarpenterRidgeTuff,3.72,58.13,0.89,7.53,21.08,NA,0.25,9.03,NA,NA,100.81
Bachmannetal2014,CarpenterRidgeTuff,3.79,60.29,0.52,8.84,20.14,NA,0.32,6.62,NA,NA,100.64
Bachmannetal2014,CarpenterRidgeTuff,4.38,65.71,0.49,9.83,19.36,NA,0.09,0.87,NA,NA,100.73
Curryetal2021a,NelsonMountainTuff,3.85,65.11,0.2378,11.4,18.94,NA,0.1332,0.9227,NA,NA,100.6232
Curryetal2021a,NelsonMountainTuff,3.86,64.71,0.2961,11.17,19,NA,0.119,1.0376,NA,NA,100.2016
Curryetal2021a,NelsonMountainTuff,3.84,64.83,0.2503,11.24,18.96,NA,0.1331,1.0883,NA,NA,100.3707
Curryetal2021a,NelsonMountainTuff,3.78,64.79,0.2111,11.37,18.65,NA,0.145,1.0484,NA,NA,100.0111
Curryetal2021a,NelsonMountainTuff,3.78,64.5,0.2619,11.24,19.02,NA,0.136,1.36,NA,NA,100.309
Curryetal2021a,NelsonMountainTuff,3.72,64.58,0.246,11.26,18.72,NA,0.1444,1.27,NA,NA,99.9652
Curryetal2021a,NelsonMountainTuff,3.67,64.86,0.2027,11.4,18.98,NA,0.1369,1.22,NA,NA,100.4894
Curryetal2021a,NelsonMountainTuff,3.71,63.4,0.3218,10.92,19.17,NA,0.1387,2.3,NA,NA,99.9839
Curryetal2021a,NelsonMountainTuff,3.66,63.46,0.314,10.97,18.96,NA,0.1667,2.06,NA,NA,99.6236
Curryetal2021a,NelsonMountainTuff,4.11,65.17,0.2427,10.99,19.2,NA,0.1205,1.12,NA,NA,100.9677
Curryetal2021a,NelsonMountainTuff,4.09,64.98,0.2639,10.94,18.94,NA,0.1485,0.997,NA,NA,100.3805
Curryetal2021a,NelsonMountainTuff,3.89,64.65,0.2335,11.12,18.88,NA,0.1417,1.28,NA,NA,100.2163
Curryetal2021a,NelsonMountainTuff,4.64,65.47,0.2729,10.22,19.06,NA,0.1642,0.7743,NA,NA,100.6299
Curryetal2021a,NelsonMountainTuff,4.79,65.21,0.2558,9.95,18.94,NA,0.1603,0.9831,NA,NA,100.3114
Curryetal2021a,NelsonMountainTuff,5.45,64.61,0.4815,8.6,19.38,NA,0.1444,1.4,NA,NA,100.0993
Curryetal2021a,NelsonMountainTuff,4.57,64.4,0.3698,10.06,19.23,NA,0.1478,1.64,NA,NA,100.4341
Curryetal2021a,NelsonMountainTuff,3.74,65.1,0.2115,11.55,18.78,NA,0.1291,0.8291,NA,NA,100.361
Curryetal2021a,NelsonMountainTuff,4.16,65.38,0.2398,10.96,18.87,NA,0.1254,1.0571,NA,NA,100.8256
Curryetal2021a,NelsonMountainTuff,3.82,64.83,0.2466,11.3,19.05,NA,0.1272,1.0541,NA,NA,100.4448
Curryetal2021a,NelsonMountainTuff,4.33,65.17,0.2303,10.69,18.9,NA,0.1109,0.937,NA,NA,100.3715
Curryetal2021a,NelsonMountainTuff,4.17,65.34,0.2491,10.96,18.97,NA,0.1087,0.781,NA,NA,100.5788
Curryetal2021a,NelsonMountainTuff,4.68,65.21,0.281,10.17,18.91,NA,0.1339,0.9213,NA,NA,100.3388
Curryetal2021a,NelsonMountainTuff,4.58,65.29,0.2622,10.34,18.88,NA,0.1356,0.9444,NA,NA,100.4414
Curryetal2021a,NelsonMountainTuff,4,65.02,0.2227,11.19,18.83,NA,0.1356,1.0128,NA,NA,100.4367
Curryetal2021a,NelsonMountainTuff,4.84,67,0.2666,9.69,18.68,NA,0.1529,0.1333,NA,NA,100.7702
Curryetal2021a,NelsonMountainTuff,4.87,66.79,0.2646,9.6,18.61,NA,0.1574,0.1064,NA,NA,100.3984
Curryetal2021a,NelsonMountainTuff,4.8,67.04,0.2592,9.61,18.59,NA,0.1599,0.0979,NA,NA,100.5674
Curryetal2021a,NelsonMountainTuff,4.84,67,0.2537,9.61,18.61,NA,0.1548,0.1187,NA,NA,100.5871
Curryetal2021a,NelsonMountainTuff,4.93,67.04,0.2632,9.53,18.72,NA,0.129,0.0685,NA,NA,100.696
Curryetal2021a,NelsonMountainTuff,3.89,65.19,0.2304,10.32,18.92,NA,0.1261,1.75,NA,NA,100.4264
Curryetal2021a,NelsonMountainTuff,5.14,66.89,0.3252,9.26,18.62,NA,0.1349,0.1397,NA,NA,100.5168
Curryetal2021a,NelsonMountainTuff,4.93,66.75,0.2994,9.43,18.59,NA,0.146,0.1019,NA,NA,100.2551
Curryetal2021a,NelsonMountainTuff,5.06,66.91,0.3011,9.35,18.88,NA,0.1479,0.1352,NA,NA,100.7946
Curryetal2021a,NelsonMountainTuff,4,65.75,0.2146,10.36,18.8,NA,0.1512,1.2,NA,NA,100.4757
Curryetal2021a,NelsonMountainTuff,4.97,66.99,0.2565,9.56,18.63,NA,0.1434,0.1202,NA,NA,100.67
Curryetal2021a,NelsonMountainTuff,4.83,66.71,0.2676,9.58,18.49,NA,0.15,0.0516,NA,NA,100.0791
Curryetal2021a,NelsonMountainTuff,4.86,66.7,0.2542,9.65,18.82,NA,0.1079,0.1158,NA,NA,100.5079
Curryetal2021a,NelsonMountainTuff,4.98,66.75,0.2532,9.46,18.73,NA,0.1403,0.174,NA,NA,100.4874
Curryetal2021a,NelsonMountainTuff,4.84,66.86,0.2482,9.7,18.59,NA,0.139,0.1171,NA,NA,100.4942
Curryetal2021a,NelsonMountainTuff,4.79,66.96,0.2536,9.62,18.6,NA,0.1358,0.0576,NA,NA,100.4169
Curryetal2021a,NelsonMountainTuff,4.88,66.86,0.231,9.62,18.74,NA,0.1317,0.1171,NA,NA,100.5798
Curryetal2021a,NelsonMountainTuff,4.87,66.87,0.2518,9.62,18.54,NA,0.1451,0.0846,NA,NA,100.3815
Curryetal2021a,NelsonMountainTuff,4.82,66.77,0.263,9.69,18.58,NA,0.1394,0.0691,NA,NA,100.335
Curryetal2021a,NelsonMountainTuff,4.89,66.98,0.2597,9.62,18.66,NA,0.1331,0.0809,NA,NA,100.6236
Curryetal2021a,NelsonMountainTuff,4.84,66.58,0.2339,9.62,18.54,NA,0.1469,0.0308,NA,NA,99.9917
Curryetal2021a,NelsonMountainTuff,4.92,67.02,0.2519,9.64,18.71,NA,0.1494,0.0503,NA,NA,100.7415
Curryetal2021a,NelsonMountainTuff,4.8,66.64,0.2471,9.7,18.55,NA,0.1368,0.0432,NA,NA,100.117
Curryetal2021a,NelsonMountainTuff,3.76,65.17,0.2618,10.29,19.09,NA,0.1059,1.89,NA,NA,100.5676
Curryetal2021a,NelsonMountainTuff,4.82,66.86,0.2659,9.57,18.7,NA,0.1437,0.191,NA,NA,100.5506
Curryetal2021a,NelsonMountainTuff,4.85,66.71,0.2684,9.51,18.57,NA,0.1261,0.0835,NA,NA,100.1459
Curryetal2021a,NelsonMountainTuff,4.86,67.08,0.3356,9.48,18.68,NA,0.1212,0.0959,NA,NA,100.6526
Curryetal2021a,NelsonMountainTuff,3.9,65.32,0.2898,10.14,18.82,NA,0.1423,1.8,NA,NA,100.4138
Curryetal2021a,NelsonMountainTuff,4.78,66.53,0.2507,9.7,18.71,NA,0.1533,0.1653,NA,NA,100.2968
Curryetal2021a,NelsonMountainTuff,4.85,66.75,0.2368,9.62,18.64,NA,0.1474,0.0957,NA,NA,100.3399
Curryetal2021a,NelsonMountainTuff,5.01,66.84,0.2824,9.55,18.77,NA,0.1648,0.0676,NA,NA,100.7028
Curryetal2021a,NelsonMountainTuff,3.96,65.29,0.2347,10.29,18.96,NA,0.1501,1.43,NA,NA,100.326
Curryetal2021a,NelsonMountainTuff,4.74,66.83,0.2337,9.74,18.76,NA,0.1381,0.1605,NA,NA,100.6022
Curryetal2021a,NelsonMountainTuff,4.84,66.99,0.2534,9.5,18.65,NA,0.131,0.1351,NA,NA,100.5045
Curryetal2021a,NelsonMountainTuff,4.89,66.76,0.2925,9.56,18.77,NA,0.1559,0.0652,NA,NA,100.4984
Curryetal2021a,NelsonMountainTuff,4.03,65.52,0.2647,10.29,18.94,NA,0.1331,1.52,NA,NA,100.6977
Curryetal2021a,NelsonMountainTuff,4.9,66.72,0.2879,9.55,18.84,NA,0.131,0.0955,NA,NA,100.53
Curryetal2021a,NelsonMountainTuff,4.73,66.65,0.2775,9.63,18.48,NA,0.1408,0.0835,NA,NA,99.9919
Curryetal2021a,NelsonMountainTuff,4.84,66.95,0.2652,9.62,18.7,NA,0.1408,0.0566,NA,NA,100.5725
Curryetal2021a,NelsonMountainTuff,3.95,65.45,0.2259,10.28,18.76,NA,0.1255,1.48,NA,NA,100.2713
Curryetal2021a,NelsonMountainTuff,4.88,66.63,0.3097,9.54,18.69,NA,0.1381,0.2106,NA,NA,100.3983
Curryetal2021a,NelsonMountainTuff,4.81,66.7,0.257,9.62,18.55,NA,0.1289,0.0786,NA,NA,100.1444
Curryetal2021a,NelsonMountainTuff,4.86,66.78,0.2307,9.66,18.55,NA,0.1571,0.1058,NA,NA,100.3435
Curryetal2021a,NelsonMountainTuff,3.99,65.4,0.2345,10.25,18.98,NA,0.1517,1.58,NA,NA,100.5911
Curryetal2021a,NelsonMountainTuff,4.95,66.55,0.3034,9.54,18.66,NA,0.1519,0.136,NA,NA,100.2913
Curryetal2021a,NelsonMountainTuff,4.69,66.66,0.2617,9.64,18.62,NA,0.1631,0.0553,NA,NA,100.0978
Curryetal2021a,NelsonMountainTuff,4.84,66.77,0.2697,9.69,18.64,NA,0.1734,0.0886,NA,NA,100.4716
Curryetal2021a,NelsonMountainTuff,3.95,65.52,0.224,10.37,18.78,NA,0.1252,1.3,NA,NA,100.2691
Curryetal2021a,NelsonMountainTuff,4.86,66.67,0.2728,9.68,18.64,NA,0.1576,0.1935,NA,NA,100.4738
Curryetal2021a,NelsonMountainTuff,4.9,66.86,0.2972,9.58,18.63,NA,0.1364,0.1302,NA,NA,100.5354
Curryetal2021a,NelsonMountainTuff,4.78,66.7,0.2572,9.63,18.61,NA,0.1497,0.112,NA,NA,100.2445
Curryetal2021a,NelsonMountainTuff,3.93,65.82,0.2477,10.36,18.72,NA,0.1425,1.3,NA,NA,100.5218
Curryetal2021a,NelsonMountainTuff,4.8,66.5,0.2645,9.59,18.51,NA,0.142,0.19,NA,NA,99.9966
Curryetal2021a,NelsonMountainTuff,4.81,66.8,0.2647,9.65,18.56,NA,0.1566,0.0737,NA,NA,100.3204
Curryetal2021a,NelsonMountainTuff,4.85,66.73,0.2724,9.67,18.7,NA,0.1265,0.0997,NA,NA,100.4486
Curryetal2021a,NelsonMountainTuff,3.88,64.55,0.2031,10.88,19.21,NA,0.1269,2.51,NA,NA,101.36
Curryetal2021a,NelsonMountainTuff,3.9,64.31,0.2123,10.83,19.15,NA,0.1304,2.38,NA,NA,100.9126
Curryetal2021a,NelsonMountainTuff,4.05,65.52,0.2656,10.08,18.59,NA,0.1338,1.64,NA,NA,100.3448
Curryetal2021a,NelsonMountainTuff,3.98,65.9,0.2468,10.13,18.66,NA,0.1356,1.61,NA,NA,100.7272
Curryetal2021a,NelsonMountainTuff,4.07,65.57,0.208,10.01,18.58,NA,0.1234,1.55,NA,NA,100.1646
Curryetal2021a,NelsonMountainTuff,3.8,64.58,0.3322,9.84,18.93,NA,0.1599,2.69,NA,NA,100.4376
Curryetal2021a,NelsonMountainTuff,3.71,64.77,0.2223,10.04,18.73,NA,0.1665,2.56,NA,NA,100.2837
Curryetal2021a,NelsonMountainTuff,3.63,64.93,0.2232,10.14,18.57,NA,0.1913,2.42,NA,NA,100.1983
Curryetal2021a,NelsonMountainTuff,3.69,64.81,0.3002,10.12,18.87,NA,0.1443,2.56,NA,NA,100.5824
Curryetal2021a,NelsonMountainTuff,3.68,64.82,0.3039,10.16,18.67,NA,0.1724,2.43,NA,NA,100.3283
Curryetal2021a,NelsonMountainTuff,3.6,64.78,0.3048,10.18,18.77,NA,0.1647,2.44,NA,NA,100.3307
Curryetal2021a,NelsonMountainTuff,3.62,65.1,0.3047,10.23,18.79,NA,0.1509,2.32,NA,NA,100.6047
Curryetal2021a,NelsonMountainTuff,3.69,65.04,0.2892,10.35,18.61,NA,0.1451,2.11,NA,NA,100.3083
Curryetal2021a,NelsonMountainTuff,3.76,65.4,0.2845,10.34,18.73,NA,0.1579,1.97,NA,NA,100.7046
Curryetal2021a,NelsonMountainTuff,3.77,65.14,0.3164,10.22,18.88,NA,0.1501,2.23,NA,NA,100.7919
Curryetal2021a,NelsonMountainTuff,3.67,65.09,0.289,10.24,18.84,NA,0.155,2.29,NA,NA,100.6511
Curryetal2021a,NelsonMountainTuff,3.66,65.16,0.303,10.19,18.77,NA,0.1668,2.31,NA,NA,100.6493
Curryetal2021a,NelsonMountainTuff,3.75,64.89,0.2942,10.22,18.71,NA,0.1596,2.21,NA,NA,100.3169
Curryetal2021a,NelsonMountainTuff,3.74,65.26,0.2907,10.32,18.76,NA,0.1581,2.09,NA,NA,100.7003
Curryetal2021a,NelsonMountainTuff,3.71,65.03,0.2844,10.19,18.82,NA,0.133,2.31,NA,NA,100.5584
Curryetal2021a,NelsonMountainTuff,3.78,65.15,0.2786,10.34,18.83,NA,0.1415,2.01,NA,NA,100.6125
Curryetal2021a,NelsonMountainTuff,3.77,65.31,0.2707,10.44,18.59,NA,0.134,1.73,NA,NA,100.3085
Curryetal2021a,NelsonMountainTuff,3.8,65.92,0.282,10.55,18.66,NA,0.1668,1.22,NA,NA,100.6432
Curryetal2021a,NelsonMountainTuff,3.85,66.22,0.2194,10.72,18.52,NA,0.1415,0.9541,NA,NA,100.6755
Curryetal2021a,NelsonMountainTuff,3.76,65.77,0.2661,10.5,18.58,NA,0.1832,1.38,NA,NA,100.4994
Curryetal2021a,NelsonMountainTuff,3.76,66.71,0.1561,10.76,18.4,NA,0.1139,0.7724,NA,NA,100.7161
Curryetal2021a,NelsonMountainTuff,3.96,66.47,0.212,10.45,18.62,NA,0.1262,0.9887,NA,NA,100.8799
Curryetal2021a,NelsonMountainTuff,3.88,66.31,0.2001,10.68,18.49,NA,0.1395,0.9223,NA,NA,100.6796
Curryetal2021a,NelsonMountainTuff,3.85,66.33,0.2228,10.71,18.45,NA,0.1238,0.95,NA,NA,100.6878
Curryetal2021a,NelsonMountainTuff,3.81,66.35,0.2062,10.78,18.55,NA,0.1164,0.9282,NA,NA,100.7779
Curryetal2021a,NelsonMountainTuff,3.85,66.33,0.2206,10.74,18.45,NA,0.1329,0.9586,NA,NA,100.7203
Curryetal2021a,NelsonMountainTuff,3.73,66.4,0.1803,10.8,18.47,NA,0.1356,0.903,NA,NA,100.6647
Curryetal2021a,NelsonMountainTuff,3.73,66.37,0.1925,10.85,18.47,NA,0.125,0.9507,NA,NA,100.7413
Curryetal2021a,NelsonMountainTuff,3.73,66.19,0.2026,10.82,18.36,NA,0.1125,0.9527,NA,NA,100.4214
Curryetal2021a,NelsonMountainTuff,3.72,66.27,0.1856,10.79,18.43,NA,0.1168,0.9624,NA,NA,100.5204
Curryetal2021a,NelsonMountainTuff,3.73,65.99,0.2215,10.7,18.58,NA,0.1298,1.18,NA,NA,100.5847
Curryetal2021a,NelsonMountainTuff,3.72,65.8,0.2529,10.74,18.49,NA,0.1139,1.28,NA,NA,100.4571
Curryetal2021a,NelsonMountainTuff,3.76,66.12,0.2358,10.75,18.55,NA,0.1294,1.16,NA,NA,100.7545
Curryetal2021a,NelsonMountainTuff,3.74,65.98,0.2814,10.65,18.73,NA,0.1319,1.39,NA,NA,100.9552
Curryetal2021a,NelsonMountainTuff,3.71,65.96,0.2511,10.66,18.56,NA,0.1272,1.34,NA,NA,100.6716
Curryetal2021a,NelsonMountainTuff,3.74,66.38,0.1877,10.73,18.15,NA,0.1349,1.0234,NA,NA,100.3863
Curryetal2021a,NelsonMountainTuff,3.82,66.39,0.2102,10.74,18.39,NA,0.1265,1.19,NA,NA,100.9101
